,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone
7394,1160.0,Apartment,Residential,0.0,3.0,5000000.0,Dhaka,Agargaon,0,1,2,0,3,0,3,Dhaka,Sher-E-Bangla Nagar
7395,1310.0,Apartment,Residential,3.0,3.0,7200000.0,Dhaka,Mirpur,0,1,1,0,2,0,3,Dhaka,Mirpur
7396,1100.0,Apartment,Residential,3.0,3.0,5000000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7397,1200.0,Apartment,Residential,2.0,3.0,6200000.0,Dhaka,Mirpur,0,2,3,0,2,0,4,Dhaka,Mirpur
7398,1050.0,Apartment,Residential,3.0,2.0,5000000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7399,1310.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7400,1310.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,1,1,0,3,0,5,Dhaka,Mirpur
7401,1310.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,1,1,0,3,0,5,Dhaka,Mirpur
7402,1310.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,1,1,0,3,0,5,Dhaka,Mirpur
7403,1310.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,1,1,1,0,4,0,5,Dhaka,Mirpur
7404,650.0,Apartment,Residential,0.0,2.0,2300000.0,Dhaka,Mirpur,0,0,1,0,1,0,3,Dhaka,Mirpur
7405,970.0,Apartment,Residential,0.0,3.0,5500000.0,Dhaka,Agargaon,0,2,2,1,4,0,3,Dhaka,Sher-E-Bangla Nagar
7406,815.0,Apartment,Residential,0.0,3.0,4500000.0,Dhaka,Agargaon,0,2,2,1,4,0,3,Dhaka,Sher-E-Bangla Nagar
7407,1715.0,Apartment,Residential,0.0,3.0,16500000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A
7408,850.0,Apartment,Residential,2.0,2.0,3500000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7409,1300.0,Apartment,Residential,0.0,4.0,3600000.0,Dhaka,Mirpur,0,0,1,0,1,0,3,Dhaka,Mirpur
7410,1280.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7411,1400.0,Apartment,Residential,0.0,3.0,8000000.0,Chattogram,Halishahar,0,1,2,0,1,0,3,Chattogram,Chattogram City
7412,650.0,Apartment,Residential,0.0,2.0,2400000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7413,720.0,Apartment,Residential,0.0,2.0,2700000.0,Dhaka,Mirpur,0,1,1,0,2,0,3,Dhaka,Mirpur
7414,1450.0,Apartment,Residential,0.0,4.0,5800000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7415,850.0,Apartment,Residential,0.0,2.0,3400000.0,Dhaka,Agargaon,0,1,1,0,1,0,3,Dhaka,Sher-E-Bangla Nagar
7416,650.0,Apartment,Residential,0.0,2.0,2400000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7417,850.0,Apartment,Residential,2.0,2.0,3500000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7418,1100.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Mirpur,0,1,1,0,4,0,3,Dhaka,Mirpur
7419,1180.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Mirpur,0,0,1,0,4,0,5,Dhaka,Mirpur
7420,1500.0,Apartment,Residential,3.0,3.0,15000000.0,Dhaka,Uttara,0,1,2,0,2,0,4,Dhaka,Uttara
7421,1400.0,Apartment,Residential,0.0,3.0,6000000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7422,1330.0,Apartment,Residential,0.0,3.0,6916000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7423,650.0,Apartment,Residential,0.0,2.0,2200000.0,Dhaka,Mirpur,0,0,1,0,1,0,3,Dhaka,Mirpur
7424,1407.0,Apartment,Residential,0.0,3.0,10000000.0,Dhaka,Mohammadpur,0,0,0,0,2,0,4,Dhaka,Mohammadpur
7425,1205.0,Apartment,Residential,0.0,3.0,7230000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7426,1250.0,Apartment,Residential,0.0,3.0,11500000.0,Dhaka,Shiddheswari,0,2,2,0,3,0,4,Dhaka,Motijheel
7427,650.0,Apartment,Residential,0.0,2.0,2000000.0,Dhaka,Mirpur,0,0,1,0,1,0,3,Dhaka,Mirpur
7428,1575.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Mirpur,0,1,2,0,3,0,3,Dhaka,Mirpur
7429,1150.0,Apartment,Residential,0.0,3.0,6000000.0,Dhaka,Mirpur,0,1,2,0,3,0,3,Dhaka,Mirpur
7430,1316.0,Apartment,Residential,4.0,4.0,7895999.999999999,Dhaka,Mirpur,0,0,3,0,2,0,4,Dhaka,Mirpur
7431,1316.0,Apartment,Residential,4.0,4.0,7895000.0,Dhaka,Mirpur,0,0,3,0,2,0,4,Dhaka,Mirpur
7432,1575.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Mirpur,0,1,2,0,3,0,3,Dhaka,Mirpur
7433,1150.0,Apartment,Residential,0.0,3.0,6000000.0,Dhaka,Ibrahimpur,0,0,0,0,2,0,4,Dhaka,Mirpur
7434,1150.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Ibrahimpur,0,1,0,0,2,0,4,Dhaka,Mirpur
7435,1236.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Kafrul,0,1,2,0,1,0,2,Dhaka,Mirpur
7436,1400.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur
7437,1340.0,Apartment,Residential,0.0,3.0,6700000.0,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur
7438,1200.0,Apartment,Residential,0.0,3.0,5400000.0,Chattogram,10 No. North Kattali Ward,0,1,2,0,1,0,3,Chattogram,Chattogram City
7439,1120.0,Apartment,Residential,0.0,3.0,5040000.0,Chattogram,10 No. North Kattali Ward,0,0,2,0,0,0,3,Chattogram,Chattogram City
7440,1340.0,Apartment,Residential,0.0,3.0,6700000.0,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur
7441,1400.0,Apartment,Residential,0.0,3.0,8140000.000000001,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur
7442,650.0,Apartment,Residential,0.0,2.0,2500000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7443,1300.0,Apartment,Residential,0.0,4.0,5200000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7444,1268.0,Apartment,Residential,3.0,3.0,13000000.0,Dhaka,Bashundhara R-A,0,2,1,0,4,0,5,Dhaka,Bashundhara R/A
7445,650.0,Apartment,Residential,0.0,2.0,2300000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7446,650.0,Apartment,Residential,0.0,2.0,2400000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7447,1443.0,Apartment,Residential,0.0,3.0,15200000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7448,1250.0,Apartment,Residential,0.0,3.0,11500000.0,Dhaka,Shiddheswari,0,1,2,0,3,0,4,Dhaka,Motijheel
7449,1443.0,Apartment,Residential,0.0,3.0,15200000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7450,1375.0,Apartment,Residential,3.0,3.0,14600000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7451,1375.0,Apartment,Residential,3.0,3.0,14600000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7452,1375.0,Apartment,Residential,3.0,3.0,14600000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7453,1443.0,Apartment,Residential,0.0,3.0,15200000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7454,1500.0,Apartment,Residential,3.0,3.0,12800000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7455,1500.0,Apartment,Residential,3.0,3.0,12800000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7456,1475.0,Apartment,Residential,3.0,3.0,15500000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7457,1133.0,Apartment,Residential,3.0,3.0,4532000.0,Dhaka,Mirpur,0,1,2,0,4,0,3,Dhaka,Mirpur
7458,1495.0,Apartment,Residential,3.0,3.0,15700000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7459,1208.0,Apartment,Residential,3.0,3.0,12900000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7460,1208.0,Apartment,Residential,3.0,3.0,12900000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7461,1495.0,Apartment,Residential,3.0,3.0,12800000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7462,1495.0,Apartment,Residential,3.0,3.0,15700000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7463,1300.0,Apartment,Residential,3.0,3.0,6000000.0,Dhaka,Nadda,0,0,2,0,3,0,4,Dhaka,Badda
7464,2450.0,Apartment,Residential,0.0,5.0,11000000.0,Dhaka,Mirpur,0,1,2,0,4,0,3,Dhaka,Mirpur
7465,1207.0,Apartment,Residential,0.0,3.0,12900000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7466,1207.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Badda,0,2,2,1,3,0,4,Dhaka,Badda
7467,1750.0,Apartment,Residential,3.0,3.0,11100000.000000002,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7468,1750.0,Apartment,Residential,3.0,3.0,11100000.000000002,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7469,1750.0,Apartment,Residential,3.0,3.0,10800000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7470,1550.0,Apartment,Residential,4.0,3.0,12500000.0,Dhaka,Uttara,0,2,1,0,2,0,3,Dhaka,Uttara
7471,1490.0,Apartment,Residential,0.0,4.0,7000000.0,Dhaka,Taltola,0,1,1,0,3,0,4,Dhaka,Khilgaon
7472,1235.0,Apartment,Residential,3.0,3.0,9000000.0,Dhaka,Bashundhara R-A,0,1,1,0,4,0,5,Dhaka,Bashundhara R/A
7473,1200.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Mirpur,0,1,2,1,5,0,5,Dhaka,Mirpur
7474,940.0,Apartment,Residential,3.0,3.0,5200000.0,Dhaka,Mirpur,0,1,2,1,4,0,5,Dhaka,Mirpur
7475,1224.0,Apartment,Residential,0.0,3.0,6000000.0,Chattogram,Halishahar,0,1,2,0,1,0,3,Chattogram,Chattogram City
7476,1575.0,Apartment,Residential,3.0,3.0,9000000.0,Dhaka,Mirpur,0,1,2,1,4,0,5,Dhaka,Mirpur
7477,690.0,Apartment,Residential,0.0,2.0,7000000.0,Dhaka,Taltola,0,0,1,0,2,0,4,Dhaka,Khilgaon
7478,1200.0,Apartment,Residential,3.0,3.0,6000000.0,Chattogram,Lal Khan Bazaar,0,1,2,0,1,0,3,Chattogram,Chattogram City
7479,2400.0,Building,Residential,8.0,7.0,10000000.0,Chattogram,Patenga,0,0,0,0,0,0,2,Chattogram,Chattogram City
7480,800.0,Apartment,Residential,2.0,2.0,3500000.0,Dhaka,Mirpur,0,1,2,0,3,0,5,Dhaka,Mirpur
7481,921.0,Apartment,Residential,2.0,3.0,7500000.0,Dhaka,Taltola,0,0,1,0,2,0,4,Dhaka,Khilgaon
7482,1220.0,Apartment,Residential,3.0,3.0,6600000.0,Dhaka,Mirpur,0,1,2,0,3,0,3,Dhaka,Mirpur
7483,1305.0,Apartment,Residential,3.0,3.0,13899999.999999998,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7484,1305.0,Apartment,Residential,3.0,3.0,11200000.000000002,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
7485,1298.0,Apartment,Residential,0.0,3.0,8242000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7486,1298.0,Apartment,Residential,0.0,3.0,8242000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7487,1298.0,Apartment,Residential,0.0,3.0,8242000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7488,650.0,Apartment,Residential,0.0,2.0,2300000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7489,875.0,Apartment,Residential,0.0,2.0,3000000.0,Dhaka,Mirpur,0,0,3,0,2,0,3,Dhaka,Mirpur
7490,1730.0,Apartment,Residential,3.0,4.0,13000000.0,Dhaka,Bashundhara R-A,0,2,1,0,4,0,4,Dhaka,Bashundhara R/A
7491,1800.0,Apartment,Residential,3.0,3.0,9540000.0,Dhaka,Mirpur,1,0,2,1,5,0,3,Dhaka,Mirpur
7492,850.0,Apartment,Residential,2.0,2.0,4250000.0,Dhaka,Mirpur,0,0,3,0,3,0,3,Dhaka,Mirpur
7493,1120.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Mirpur,0,2,3,0,2,0,4,Dhaka,Mirpur
7494,850.0,Apartment,Residential,0.0,2.0,4250000.0,Dhaka,Mirpur,0,0,3,0,2,0,3,Dhaka,Mirpur
7495,1140.0,Apartment,Residential,0.0,3.0,5300000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7496,2350.0,Apartment,Residential,0.0,4.0,15000000.0,Dhaka,Turag,0,1,2,0,3,0,4,Dhaka,Turag
7497,930.0,Apartment,Residential,0.0,2.0,4200000.0,Chattogram,Double Mooring,0,1,1,0,1,0,4,Chattogram,Chattogram City
7498,1393.0,Apartment,Residential,0.0,3.0,8000000.0,Chattogram,16 No. Chawk Bazaar Ward,0,2,3,0,2,0,5,Chattogram,Chattogram City
7499,1275.0,Apartment,Residential,3.0,3.0,7650000.0,Dhaka,Mirpur,0,1,3,0,2,0,4,Dhaka,Mirpur
7500,1140.0,Apartment,Residential,2.0,3.0,5000000.0,Dhaka,Mirpur,0,1,2,1,4,0,5,Dhaka,Mirpur
7501,1460.0,Apartment,Residential,0.0,3.0,12000000.0,Dhaka,Bashundhara R-A,0,2,1,0,3,0,4,Dhaka,Bashundhara R/A
7502,650.0,Apartment,Residential,0.0,2.0,2500000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7503,1496.0,Apartment,Residential,4.0,3.0,12500000.0,Dhaka,Mohammadpur,0,1,2,2,6,0,4,Dhaka,Mohammadpur
7504,772.0,Apartment,Residential,0.0,2.0,3500000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7505,1545.0,Apartment,Residential,0.0,4.0,7500000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7506,1545.0,Apartment,Residential,4.0,4.0,7000000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7507,2460.0,Apartment,Residential,0.0,3.0,33500000.0,Dhaka,Gulshan,0,2,2,0,4,0,4,Dhaka,Gulshan
7508,1400.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur
7509,1500.0,Apartment,Residential,3.0,3.0,9000000.0,Dhaka,Uttara,0,2,3,0,3,0,3,Dhaka,Uttara
7510,1660.0,Apartment,Residential,4.0,3.0,9000000.0,Chattogram,Khulshi,0,0,0,0,0,0,0,Chattogram,Chattogram City
7511,1010.0,Apartment,Residential,2.0,3.0,5500000.0,Dhaka,Agargaon,0,0,1,0,3,0,4,Dhaka,Sher-E-Bangla Nagar
7512,1300.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Mirpur,0,1,3,0,3,0,3,Dhaka,Mirpur
7513,1190.0,Apartment,Residential,0.0,3.0,5712000.0,Dhaka,Cantonment,0,1,1,0,3,0,3,Dhaka,Dhaka Cantonment
7514,1189.0,Apartment,Residential,2.0,3.0,6539000.0,Dhaka,Taltola,0,1,1,0,4,0,4,Dhaka,Khilgaon
7515,1200.0,Apartment,Residential,0.0,3.0,5760000.0,Dhaka,Cantonment,0,1,1,0,3,0,3,Dhaka,Dhaka Cantonment
7516,1100.0,Apartment,Residential,2.0,3.0,8000000.0,Dhaka,Agargaon,0,0,1,0,3,0,4,Dhaka,Sher-E-Bangla Nagar
7517,1050.0,Apartment,Residential,3.0,3.0,5000000.0,Dhaka,Mirpur,0,1,3,0,3,0,3,Dhaka,Mirpur
7518,1050.0,Apartment,Residential,3.0,3.0,5000000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7519,1100.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Taltola,0,0,1,0,3,0,4,Dhaka,Khilgaon
7520,2200.0,Apartment,Residential,4.0,3.0,16000000.0,Dhaka,Uttara,0,1,1,0,3,0,3,Dhaka,Uttara
7521,1100.0,Apartment,Residential,3.0,3.0,4800000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7522,900.0,Apartment,Residential,2.0,2.0,4700000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara
7523,1552.0,Apartment,Residential,0.0,3.0,11000000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara
7524,1187.0,Apartment,Residential,3.0,3.0,6000000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur
7525,1300.0,Apartment,Residential,0.0,3.0,6759999.999999999,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7526,2224.0,Apartment,Residential,3.0,3.0,10500000.0,Chattogram,Khulshi,0,1,2,0,1,0,3,Chattogram,Chattogram City
7527,1180.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Bashundhara R-A,0,0,0,0,1,0,3,Dhaka,Bashundhara R/A
7528,1100.0,Apartment,Residential,2.0,3.0,3800000.0,Dhaka,Mirpur,0,1,3,0,3,0,3,Dhaka,Mirpur
7529,900.0,Apartment,Residential,2.0,2.0,4800000.0,Dhaka,Mirpur,0,1,3,0,3,0,3,Dhaka,Mirpur
7530,900.0,Apartment,Residential,0.0,2.0,2997000.0,Gazipur,Gazipur Sadar Upazila,0,1,0,0,0,0,3,Dhaka,Sub-district of Gazipur
7531,1010.0,Apartment,Residential,3.0,2.0,5000000.0,Dhaka,Mohammadpur,0,2,2,0,3,0,4,Dhaka,Mohammadpur
7532,1273.0,Apartment,Residential,3.0,3.0,6000000.0,Dhaka,Mirpur,0,1,3,0,3,0,3,Dhaka,Mirpur
7533,1460.0,Apartment,Residential,4.0,3.0,11000000.0,Dhaka,Mirpur,0,2,3,0,2,0,4,Dhaka,Mirpur
7534,838.0,Apartment,Residential,2.0,2.0,4500000.0,Dhaka,Mirpur,0,1,3,0,3,0,3,Dhaka,Mirpur
7535,2100.0,Apartment,Residential,4.0,4.0,16500000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A
7536,900.0,Apartment,Residential,2.0,2.0,3000000.0,Dhaka,Dakshin Khan,0,0,2,0,0,0,4,Dhaka,Dakshin Khan
7537,1440.0,Apartment,Residential,3.0,3.0,9500000.0,Dhaka,Mohammadpur,0,2,2,2,5,0,5,Dhaka,Mohammadpur
7538,1460.0,Apartment,Residential,4.0,3.0,11000000.0,Dhaka,Mirpur,0,2,3,0,2,0,4,Dhaka,Mirpur
7539,1136.0,Apartment,Residential,0.0,3.0,5000000.0,Dhaka,Mirpur,0,2,3,0,3,0,3,Dhaka,Mirpur
7540,1356.0,Apartment,Residential,0.0,3.0,7800000.0,Dhaka,Agargaon,0,0,1,0,4,0,4,Dhaka,Sher-E-Bangla Nagar
7541,2100.0,Apartment,Residential,4.0,3.0,18000000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A
7542,2300.0,Duplex,Residential,5.0,4.0,36800000.0,Dhaka,Uttara,0,1,2,0,3,0,2,Dhaka,Uttara
7543,1112.0,Apartment,Residential,2.0,3.0,5782000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur
7544,1560.0,Apartment,Residential,4.0,4.0,6500000.0,Chattogram,Double Mooring,0,1,2,0,1,0,3,Chattogram,Chattogram City
7545,1850.0,Apartment,Residential,4.0,3.0,17000000.0,Dhaka,Bashundhara R-A,0,0,1,0,3,0,3,Dhaka,Bashundhara R/A
7546,1200.0,Apartment,Residential,0.0,3.0,7500000.0,Chattogram,Bayazid,0,2,0,1,1,0,3,Chattogram,Chattogram City
7547,1703.0,Apartment,Residential,0.0,3.0,8856000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur
7548,1300.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Uttara,0,0,2,0,2,0,4,Dhaka,Uttara
7549,1050.0,Apartment,Residential,2.0,2.0,5500000.0,Dhaka,Mohammadpur,0,0,2,0,1,0,4,Dhaka,Mohammadpur
7550,2600.0,Apartment,Residential,0.0,4.0,13500000.0,Chattogram,Khulshi,0,2,2,0,0,0,5,Chattogram,Chattogram City
7551,1500.0,Apartment,Residential,3.0,3.0,8800000.0,Dhaka,Uttara,0,1,2,0,3,0,3,Dhaka,Uttara
7552,1175.0,Apartment,Residential,0.0,3.0,4300000.0,Chattogram,Bayazid,0,1,0,1,1,0,3,Chattogram,Chattogram City
7553,1000.0,Apartment,Residential,2.0,2.0,3700000.0,Chattogram,Bayazid,0,1,0,1,1,0,5,Chattogram,Chattogram City
7554,1584.0,Apartment,Residential,4.0,3.0,12000000.0,Dhaka,Mirpur,0,2,3,0,2,0,4,Dhaka,Mirpur
7555,1175.0,Apartment,Residential,0.0,3.0,8200000.0,Dhaka,Mirpur,0,1,3,0,2,0,4,Dhaka,Mirpur
7556,1578.0,Apartment,Residential,4.0,3.0,12000000.0,Dhaka,Mirpur,0,2,3,0,2,0,4,Dhaka,Mirpur
7557,1380.0,Apartment,Residential,3.0,3.0,6200000.0,Chattogram,Double Mooring,0,1,2,0,1,0,3,Chattogram,Chattogram City
7558,1335.0,Apartment,Residential,3.0,3.0,8800000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7559,1200.0,Apartment,Residential,0.0,3.0,6500000.0,Chattogram,Bayazid,0,1,1,1,1,0,3,Chattogram,Chattogram City
7560,1590.0,Apartment,Residential,3.0,3.0,7700000.0,Chattogram,Khulshi,0,2,3,0,2,0,5,Chattogram,Chattogram City
7561,600.0,Apartment,Residential,0.0,2.0,3000000.0,Chattogram,9 No. North Pahartali Ward,0,0,1,0,0,0,4,Chattogram,Chattogram City
7562,1250.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Rampura,0,1,0,0,4,0,4,Dhaka,Khilgaon
7563,682.0,Apartment,Residential,0.0,2.0,3600000.0,Dhaka,Badda,0,0,2,0,1,0,3,Dhaka,Badda
7564,682.0,Apartment,Residential,0.0,2.0,3600000.0,Dhaka,Badda,0,0,1,0,1,0,3,Dhaka,Badda
7565,2100.0,Apartment,Residential,0.0,3.0,23100000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A
7566,1500.0,Apartment,Residential,4.0,3.0,9000000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara
7567,1190.0,Apartment,Residential,4.0,3.0,5200000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur
7568,630.0,Apartment,Residential,2.0,2.0,2500000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur
7569,630.0,Apartment,Residential,2.0,2.0,3000000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur
7570,930.0,Apartment,Residential,0.0,3.0,3400000.0,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan
7571,1450.0,Apartment,Residential,3.0,3.0,8700000.0,Dhaka,Mirpur,0,0,3,0,2,0,4,Dhaka,Mirpur
7572,1450.0,Apartment,Residential,3.0,3.0,8700000.0,Dhaka,Mirpur,0,0,3,0,2,0,4,Dhaka,Mirpur
7573,1075.0,Apartment,Residential,3.0,3.0,5052000.0,Chattogram,Double Mooring,0,1,2,0,1,0,3,Chattogram,Chattogram City
7574,1450.0,Apartment,Residential,3.0,3.0,8700000.0,Dhaka,Mirpur,0,0,3,0,2,0,4,Dhaka,Mirpur
7575,1600.0,Apartment,Residential,3.0,4.0,8500000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur
7576,1635.0,Apartment,Residential,3.0,3.0,12500000.0,Chattogram,Khulshi,0,2,3,0,2,0,5,Chattogram,Chattogram City
7577,956.0,Apartment,Residential,2.0,2.0,5800000.0,Dhaka,Mohammadpur,0,1,2,0,1,0,4,Dhaka,Mohammadpur
7578,1230.0,Apartment,Residential,3.0,3.0,6000000.0,Chattogram,Double Mooring,0,1,2,0,1,0,3,Chattogram,Chattogram City
7579,1000.0,Apartment,Residential,2.0,3.0,4800000.0,Chattogram,Bayazid,0,2,1,2,1,0,3,Chattogram,Chattogram City
7580,1000.0,Apartment,Residential,2.0,3.0,4800000.0,Chattogram,Bayazid,0,2,1,2,1,0,3,Chattogram,Chattogram City
7581,905.0,Apartment,Residential,2.0,2.0,3801000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
7582,780.0,Apartment,Residential,2.0,2.0,2500000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur
7583,1110.0,Apartment,Residential,3.0,3.0,5500000.0,Dhaka,Mirpur,0,0,2,0,1,0,4,Dhaka,Mirpur
7584,1820.0,Apartment,Residential,3.0,3.0,16000000.0,Dhaka,Uttara,0,0,2,0,2,0,4,Dhaka,Uttara
7585,650.0,Apartment,Residential,2.0,2.0,2575000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur
7586,650.0,Apartment,Residential,0.0,2.0,2000000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7587,740.0,Apartment,Residential,2.0,2.0,2800000.0,Dhaka,Nadda,0,1,2,0,3,0,4,Dhaka,Badda
7588,1370.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Malibagh,0,1,1,0,4,0,3,Dhaka,Ramna
7589,850.0,Apartment,Residential,2.0,2.0,3200000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur
7590,3070.0,Apartment,Residential,5.0,4.0,26000000.0,Chattogram,Khulshi,0,2,3,0,2,0,5,Chattogram,Chattogram City
7591,1400.0,Apartment,Residential,3.0,3.0,7000000.0,Chattogram,Double Mooring,0,1,2,0,1,0,3,Chattogram,Chattogram City
7592,2150.0,Apartment,Residential,4.0,3.0,16000000.0,Dhaka,Bashundhara R-A,0,0,1,0,3,0,3,Dhaka,Bashundhara R/A
