,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone,bedroom_not_applicable,log_area,total_rooms,bath_bed_ratio,area_per_bedroom,total_amenities
55,1550.0,Apartment,Residential,3.0,3.0,11200000.000000002,Dhaka,Rampura,0,0,2,0,2,0,3,Dhaka,Khilgaon,0,7.346655163176539,6.0,1.0,516.6666666666666,7
56,1250.0,Apartment,Residential,0.0,3.0,8200000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur,0,7.1316985104669115,3.0,0.0,416.6666666666667,4
57,1009.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Mirpur,0,1,2,1,3,0,4,Dhaka,Mirpur,0,6.917705609835305,6.0,1.0,336.3333333333333,11
58,1872.0,Apartment,Residential,0.0,3.0,14300000.0,Dhaka,Mirpur,4,2,2,3,3,0,5,Dhaka,Mirpur,0,7.5352967024440884,3.0,0.0,624.0,19
59,1499.0,Apartment,Residential,3.0,3.0,11299999.999999998,Dhaka,Bashabo,0,2,2,0,4,0,4,Dhaka,Khilgaon,0,7.313220387090301,6.0,1.0,499.6666666666667,12
60,1350.0,Apartment,Residential,0.0,2.0,8500000.0,Dhaka,Turag,0,2,2,0,4,0,3,Dhaka,Turag,0,7.208600337960199,2.0,0.0,675.0,11
61,2160.0,Residential Plot,Residential,0.0,0.0,18000000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,1,7.6783263565068856,0.0,,,0
62,850.0,Apartment,Residential,2.0,2.0,5200000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,6.7464121285733745,4.0,1.0,425.0,10
63,1250.0,Apartment,Residential,0.0,3.0,8000000.0,Dhaka,Turag,0,1,1,0,1,0,3,Dhaka,Turag,0,7.1316985104669115,3.0,0.0,416.6666666666667,6
64,1650.0,Apartment,Residential,3.0,3.0,18500000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara,0,7.409136443920128,6.0,1.0,550.0,6
65,1450.0,Apartment,Residential,0.0,3.0,8600000.0,Dhaka,Turag,0,1,1,0,1,0,3,Dhaka,Turag,0,7.280008252884188,3.0,0.0,483.3333333333333,6
66,1164.0,Apartment,Residential,3.0,3.0,9600000.0,Dhaka,Mirpur,0,0,1,0,2,0,4,Dhaka,Mirpur,0,7.060476365999801,6.0,1.0,388.0,7
67,1950.0,Apartment,Residential,0.0,3.0,20000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.576097340623111,3.0,0.0,650.0,9
68,1283.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Mirpur,0,1,2,0,4,0,5,Dhaka,Mirpur,0,7.157735484249907,3.0,0.0,427.6666666666667,12
69,1517.0,Apartment,Residential,4.0,3.0,11500000.0,Dhaka,Uttara,0,2,3,0,3,0,4,Dhaka,Uttara,0,7.325148957955575,7.0,1.3333333333333333,505.6666666666667,12
70,1700.0,Apartment,Residential,4.0,4.0,13200000.0,Dhaka,Mohammadpur,0,1,2,0,5,0,3,Dhaka,Mohammadpur,0,7.438971592395862,8.0,1.0,425.0,11
71,2185.0,Apartment,Residential,3.0,4.0,20000000.0,Dhaka,Aftab Nagar,0,1,1,0,3,0,4,Dhaka,Khilgaon,0,7.689828668736484,7.0,0.75,546.25,9
72,1055.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Rampura,0,1,2,1,4,0,2,Dhaka,Khilgaon,0,6.962243464266207,6.0,1.0,351.6666666666667,10
73,850.0,Apartment,Residential,2.0,2.0,4500000.0,Dhaka,Mohammadpur,0,1,0,0,4,0,4,Dhaka,Mohammadpur,0,6.7464121285733745,4.0,1.0,425.0,9
74,1522.0,Apartment,Residential,0.0,3.0,11000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.328437352895162,3.0,0.0,507.3333333333333,10
75,1499.0,Apartment,Residential,3.0,3.0,11299999.999999998,Dhaka,Bashabo,0,2,2,0,3,0,4,Dhaka,Khilgaon,0,7.313220387090301,6.0,1.0,499.6666666666667,11
76,750.0,Apartment,Residential,2.0,2.0,3200000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur,0,6.621405651764134,4.0,1.0,375.0,7
77,730.0,Apartment,Residential,0.0,3.0,5000000.0,Dhaka,Mirpur,0,2,2,0,1,0,3,Dhaka,Mirpur,0,6.594413459749778,3.0,0.0,243.33333333333334,8
78,2365.0,Apartment,Residential,0.0,3.0,15000000.0,Chattogram,Khulshi,0,2,3,0,2,0,5,Chattogram,Chattogram City,0,7.768956044538332,3.0,0.0,788.3333333333334,12
79,1400.0,Apartment,Residential,3.0,3.0,8200000.0,Dhaka,Mohammadpur,1,1,2,0,2,0,3,Dhaka,Mohammadpur,0,7.244941546337007,6.0,1.0,466.6666666666667,9
80,2000.0,Apartment,Residential,4.0,4.0,15500000.0,Dhaka,Aftab Nagar,0,1,2,0,2,0,3,Dhaka,Khilgaon,0,7.601402334583733,8.0,1.0,500.0,8
81,2015.0,Duplex,Residential,4.0,4.0,39000000.0,Dhaka,Dhanmondi,0,0,2,0,3,0,3,Dhaka,Dhanmondi,0,7.60887062919126,8.0,1.0,503.75,8
82,1543.0,Apartment,Residential,4.0,3.0,11600000.0,Dhaka,Bashabo,0,2,2,0,4,0,4,Dhaka,Khilgaon,0,7.342131730584722,7.0,1.3333333333333333,514.3333333333334,12
83,1380.0,Apartment,Residential,0.0,3.0,9500000.0,Dhaka,Aftab Nagar,0,1,2,0,3,0,4,Dhaka,Khilgaon,0,7.2305631534092925,3.0,0.0,460.0,10
84,1250.0,Apartment,Residential,0.0,3.0,9300000.0,Dhaka,Badda,0,0,1,0,3,0,3,Dhaka,Badda,0,7.1316985104669115,3.0,0.0,416.6666666666667,7
85,1499.0,Apartment,Residential,3.0,3.0,11299999.999999998,Dhaka,Bashabo,0,2,2,0,4,0,4,Dhaka,Khilgaon,0,7.313220387090301,6.0,1.0,499.6666666666667,12
86,1326.0,Apartment,Residential,0.0,3.0,11000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.190676034332207,3.0,0.0,442.0,9
87,1050.0,Apartment,Residential,0.0,2.0,7900000.0,Dhaka,Badda,0,0,1,0,3,0,3,Dhaka,Badda,0,6.957497370876951,2.0,0.0,525.0,7
88,1250.0,Apartment,Residential,0.0,3.0,7500000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur,0,7.1316985104669115,3.0,0.0,416.6666666666667,4
89,1496.0,Apartment,Residential,3.0,3.0,11299999.999999998,Dhaka,Bashabo,0,2,2,0,4,0,4,Dhaka,Khilgaon,0,7.311218384419629,6.0,1.0,498.6666666666667,12
90,1565.0,Apartment,Residential,0.0,3.0,11000000.0,Dhaka,Uttara,0,2,3,0,3,0,4,Dhaka,Uttara,0,7.356279876550748,3.0,0.0,521.6666666666666,12
91,1430.0,Apartment,Residential,3.0,3.0,11500000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.266128779556451,6.0,1.0,476.6666666666667,10
92,800.0,Apartment,Residential,2.0,2.0,3800000.0,Dhaka,Mohammadpur,0,1,2,0,3,0,3,Dhaka,Mohammadpur,0,6.68586094706836,4.0,1.0,400.0,9
93,1720.0,Apartment,Residential,3.0,3.0,13700000.000000002,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.450660796211539,6.0,1.0,573.3333333333334,10
94,1630.0,Apartment,Residential,3.0,3.0,13000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.396948602621014,6.0,1.0,543.3333333333334,10
95,1675.0,Apartment,Residential,0.0,3.0,20000000.0,Dhaka,Uttara,0,2,2,0,3,0,3,Dhaka,Uttara,0,7.424165281042028,3.0,0.0,558.3333333333334,10
96,1675.0,Apartment,Residential,0.0,3.0,20000000.0,Dhaka,Uttara,0,2,2,0,3,0,3,Dhaka,Uttara,0,7.424165281042028,3.0,0.0,558.3333333333334,10
97,650.0,Apartment,Residential,2.0,2.0,4000000.0,Dhaka,Agargaon,0,1,1,0,1,0,3,Dhaka,Sher-E-Bangla Nagar,0,6.478509642208569,4.0,1.0,325.0,6
98,1350.0,Apartment,Residential,3.0,3.0,7200000.0,Dhaka,Mirpur,0,0,0,0,3,0,4,Dhaka,Mirpur,0,7.208600337960199,6.0,1.0,450.0,7
99,1155.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Mirpur,0,2,2,2,4,0,4,Dhaka,Mirpur,0,7.052721049232323,3.0,0.0,385.0,14
100,1155.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Mirpur,0,2,2,2,4,0,4,Dhaka,Mirpur,0,7.052721049232323,3.0,0.0,385.0,14
101,1200.0,Apartment,Residential,2.0,3.0,9000000.0,Dhaka,Dhanmondi,0,2,2,1,2,0,3,Dhaka,Dhanmondi,0,7.0909098220799835,5.0,0.6666666666666666,400.0,10
102,1633.0,Apartment,Residential,3.0,3.0,11200000.000000002,Dhaka,Bashabo,0,2,2,0,3,0,4,Dhaka,Khilgaon,0,7.3987862754199485,6.0,1.0,544.3333333333334,11
103,1310.0,Apartment,Residential,3.0,3.0,7900000.0,Dhaka,Badda,0,0,2,0,2,0,3,Dhaka,Badda,0,7.1785454837637,6.0,1.0,436.6666666666667,7
104,1633.0,Apartment,Residential,3.0,3.0,11200000.000000002,Dhaka,Bashabo,0,2,2,0,3,0,4,Dhaka,Khilgaon,0,7.3987862754199485,6.0,1.0,544.3333333333334,11
105,1580.0,Apartment,Residential,3.0,3.0,12600000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.365812837209472,6.0,1.0,526.6666666666666,10
106,1586.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Bashabo,0,2,2,0,3,0,4,Dhaka,Khilgaon,0,7.369600720526409,6.0,1.0,528.6666666666666,11
107,1483.0,Apartment,Residential,3.0,3.0,13500000.0,Dhaka,Tejgaon,1,2,3,4,6,0,12,Dhaka,Tejgaon,0,7.302496423727326,6.0,1.0,494.3333333333333,28
108,1586.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Bashabo,0,2,2,0,3,0,4,Dhaka,Khilgaon,0,7.369600720526409,6.0,1.0,528.6666666666666,11
109,1250.0,Apartment,Residential,0.0,3.0,7500000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur,0,7.1316985104669115,3.0,0.0,416.6666666666667,4
110,1200.0,Apartment,Residential,0.0,3.0,8600000.0,Dhaka,Banasree,0,1,1,0,2,0,4,Dhaka,Khilgaon,0,7.0909098220799835,3.0,0.0,400.0,8
111,1000.0,Apartment,Residential,2.0,3.0,6000000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur,0,6.90875477931522,5.0,0.6666666666666666,333.3333333333333,7
112,2030.0,Apartment,Residential,0.0,3.0,20600000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.616283561580385,3.0,0.0,676.6666666666666,9
113,950.0,Apartment,Residential,2.0,3.0,5000000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur,0,6.85751406254539,5.0,0.6666666666666666,316.6666666666667,4
114,1300.0,Apartment,Residential,0.0,3.0,7400000.0,Dhaka,Cantonment,0,1,2,0,5,0,5,Dhaka,Dhaka Cantonment,0,7.170888478512505,3.0,0.0,433.3333333333333,13
115,1182.0,Apartment,Residential,3.0,3.0,8250000.0,Dhaka,Baridhara,5,2,2,4,6,0,10,Dhaka,Gulshan,0,7.075808863978387,6.0,1.0,394.0,29
116,930.0,Apartment,Residential,3.0,3.0,5800000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur,0,6.836259277277067,6.0,1.0,310.0,4
117,1350.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.208600337960199,6.0,1.0,450.0,10
118,930.0,Apartment,Residential,3.0,3.0,5800000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur,0,6.836259277277067,6.0,1.0,310.0,4
119,2100.0,Apartment,Residential,5.0,4.0,25000000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A,0,7.650168700845001,9.0,1.25,525.0,14
120,1150.0,Apartment,Residential,2.0,3.0,7000000.0,Dhaka,Mirpur,0,0,0,0,3,0,3,Dhaka,Mirpur,0,7.048386408721883,5.0,0.6666666666666666,383.3333333333333,6
121,1350.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Aftab Nagar,0,2,2,0,4,0,3,Dhaka,Khilgaon,0,7.208600337960199,3.0,0.0,450.0,11
122,1075.0,Apartment,Residential,2.0,3.0,8700000.0,Dhaka,Kalabagan,0,1,1,0,6,0,3,Dhaka,Hatirpool,0,6.98100574072173,5.0,0.6666666666666666,358.3333333333333,11
123,1350.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Aftab Nagar,0,2,2,0,4,0,3,Dhaka,Khilgaon,0,7.208600337960199,3.0,0.0,450.0,11
124,1410.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Khilgaon,0,1,1,0,2,0,4,Dhaka,Khilgaon,0,7.252053951852814,6.0,1.0,470.0,8
125,750.0,Apartment,Residential,0.0,2.0,3200000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur,0,6.621405651764134,2.0,0.0,375.0,7
126,1350.0,Apartment,Residential,3.0,3.0,9500000.0,Dhaka,Adabor,0,0,2,0,4,0,4,Dhaka,Mohammadpur,0,7.208600337960199,6.0,1.0,450.0,10
127,1595.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Adabor,0,1,1,0,4,0,4,Dhaka,Mohammadpur,0,7.3752557780097545,6.0,1.0,531.6666666666666,10
128,1543.0,Apartment,Residential,3.0,3.0,11600000.0,Dhaka,Bashabo,0,2,2,0,4,0,4,Dhaka,Khilgaon,0,7.342131730584722,6.0,1.0,514.3333333333334,12
129,1550.0,Apartment,Residential,3.0,3.0,11700000.0,Dhaka,Rampura,0,2,2,0,3,0,4,Dhaka,Khilgaon,0,7.346655163176539,6.0,1.0,516.6666666666666,11
130,950.0,Apartment,Residential,2.0,3.0,5800000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur,0,6.85751406254539,5.0,0.6666666666666666,316.6666666666667,7
131,2400.0,Apartment,Residential,3.0,3.0,20000000.0,Dhaka,Aftab Nagar,0,1,2,0,2,0,3,Dhaka,Khilgaon,0,7.783640596221253,6.0,1.0,800.0,8
132,2400.0,Apartment,Residential,4.0,3.0,23000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.783640596221253,7.0,1.3333333333333333,800.0,9
133,1200.0,Apartment,Residential,3.0,3.0,7300000.0,Dhaka,Banasree,0,2,2,0,5,0,3,Dhaka,Khilgaon,0,7.0909098220799835,6.0,1.0,400.0,12
134,978.0,Apartment,Residential,0.0,2.0,5000000.0,Chattogram,10 No. North Kattali Ward,0,2,2,0,2,0,3,Chattogram,Chattogram City,0,6.88653164253051,2.0,0.0,489.0,9
135,1200.0,Apartment,Residential,3.0,3.0,8800000.0,Dhaka,Mirpur,0,2,3,0,3,0,5,Dhaka,Mirpur,0,7.0909098220799835,6.0,1.0,400.0,13
136,1666.0,Apartment,Residential,3.0,3.0,13500000.0,Dhaka,Bashundhara R-A,0,1,0,0,3,0,3,Dhaka,Bashundhara R/A,0,7.418780882750794,6.0,1.0,555.3333333333334,7
137,4858.0,Duplex,Residential,5.0,5.0,87000000.0,Dhaka,Dhanmondi,0,2,0,0,5,0,3,Dhaka,Dhanmondi,0,8.488587934405903,10.0,1.0,971.6,10
138,1536.0,Apartment,Residential,4.0,4.0,12500000.0,Dhaka,Rampura,0,2,2,0,4,0,4,Dhaka,Khilgaon,0,7.337587743538596,8.0,1.0,384.0,12
139,1270.0,Apartment,Residential,3.0,3.0,10000000.0,Dhaka,Uttara,0,2,3,0,3,0,4,Dhaka,Uttara,0,7.147559271189454,6.0,1.0,423.3333333333333,12
140,1800.0,Apartment,Residential,3.0,4.0,12600000.0,Dhaka,Banasree,0,1,2,0,3,0,4,Dhaka,Khilgaon,0,7.496097345175956,7.0,0.75,450.0,10
141,2700.0,Apartment,Residential,4.0,4.0,26500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.901377353792616,8.0,1.0,675.0,9
142,2030.0,Apartment,Residential,0.0,3.0,20600000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.616283561580385,3.0,0.0,676.6666666666666,9
143,1000.0,Apartment,Residential,0.0,3.0,11200000.000000002,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,6.90875477931522,3.0,0.0,333.3333333333333,9
144,2050.0,Apartment,Residential,0.0,3.0,20800000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.62608275807238,3.0,0.0,683.3333333333334,9
145,2002.0,Apartment,Residential,3.0,3.0,33000000.0,Dhaka,Kakrail,0,2,2,0,2,0,3,Dhaka,Motijheel,0,7.602401335665818,6.0,1.0,667.3333333333334,9
146,2050.0,Apartment,Residential,0.0,3.0,20800000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.62608275807238,3.0,0.0,683.3333333333334,9
147,1300.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Uttara,0,2,3,0,3,0,4,Dhaka,Uttara,0,7.170888478512505,6.0,1.0,433.3333333333333,12
148,2265.0,Apartment,Residential,3.0,4.0,25000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.725771441587952,7.0,0.75,566.25,9
149,2944.8,Residential Plot,Residential,0.0,0.0,120000000.0,Dhaka,Eskaton,0,0,0,0,0,0,0,Dhaka,Ramna,1,7.988135706055442,0.0,,,0
150,2100.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Mirpur,0,1,2,0,2,0,4,Dhaka,Mirpur,0,7.650168700845001,6.0,1.0,700.0,9
151,1565.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.356279876550748,6.0,1.0,521.6666666666666,10
152,1620.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Aftab Nagar,0,0,2,0,2,0,3,Dhaka,Khilgaon,0,7.390798521735676,6.0,1.0,540.0,7
153,1420.0,Apartment,Residential,4.0,3.0,7500000.0,Dhaka,Turag,0,2,3,0,3,0,3,Dhaka,Turag,0,7.259116128097101,7.0,1.3333333333333333,473.3333333333333,11
154,1550.0,Apartment,Residential,0.0,3.0,13500000.0,Dhaka,Bashundhara R-A,0,1,2,0,4,0,3,Dhaka,Bashundhara R/A,0,7.346655163176539,3.0,0.0,516.6666666666666,10
155,1654.0,Apartment,Residential,3.0,3.0,9500000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara,0,7.411556287811163,6.0,1.0,551.3333333333334,6
156,1506.0,Apartment,Residential,3.0,3.0,11500000.0,Dhaka,Aftab Nagar,0,0,2,0,2,0,3,Dhaka,Khilgaon,0,7.317876198626496,6.0,1.0,502.0,7
157,2250.0,Apartment,Residential,4.0,4.0,22000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.719129840906732,8.0,1.0,562.5,9
158,950.0,Apartment,Residential,2.0,2.0,5200000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur,0,6.85751406254539,4.0,1.0,475.0,7
159,1365.0,Apartment,Residential,0.0,3.0,8200000.0,Dhaka,Badda,0,0,2,0,2,0,3,Dhaka,Badda,0,7.2196420401307355,3.0,0.0,455.0,7
160,1310.0,Apartment,Residential,0.0,3.0,7900000.0,Dhaka,Badda,0,0,2,0,2,0,3,Dhaka,Badda,0,7.1785454837637,3.0,0.0,436.6666666666667,7
161,1250.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Baridhara,5,2,3,5,6,0,12,Dhaka,Gulshan,0,7.1316985104669115,6.0,1.0,416.6666666666667,33
162,1000.0,Apartment,Residential,2.0,3.0,6000000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur,0,6.90875477931522,5.0,0.6666666666666666,333.3333333333333,7
163,1668.0,Apartment,Residential,3.0,4.0,8700000.0,Dhaka,Bashabo,0,0,2,0,1,0,4,Dhaka,Khilgaon,0,7.419979923661835,7.0,0.75,417.0,7
164,750.0,Apartment,Residential,0.0,2.0,4200000.0,Dhaka,Mirpur,0,0,0,0,0,0,3,Dhaka,Mirpur,0,6.621405651764134,2.0,0.0,375.0,3
165,1654.0,Apartment,Residential,0.0,3.0,8500000.0,Dhaka,Uttara,0,2,2,0,5,0,3,Dhaka,Uttara,0,7.411556287811163,3.0,0.0,551.3333333333334,12
166,750.0,Apartment,Residential,0.0,2.0,4200000.0,Dhaka,Mirpur,0,0,0,0,0,0,3,Dhaka,Mirpur,0,6.621405651764134,2.0,0.0,375.0,3
167,1402.0,Apartment,Residential,2.0,3.0,7500000.0,Dhaka,Badda,0,1,3,0,4,0,3,Dhaka,Badda,0,7.246368080102461,5.0,0.6666666666666666,467.3333333333333,11
168,1965.0,Apartment,Residential,0.0,3.0,19200000.0,Dhaka,Uttara,0,1,3,0,3,0,4,Dhaka,Uttara,0,7.583756300707112,3.0,0.0,655.0,11
169,1500.0,Apartment,Residential,3.0,3.0,7800000.0,Dhaka,Mirpur,0,0,1,0,5,0,3,Dhaka,Mirpur,0,7.313886831633462,6.0,1.0,500.0,9
170,850.0,Apartment,Residential,2.0,2.0,5200000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,6.7464121285733745,4.0,1.0,425.0,10
171,1500.0,Apartment,Residential,0.0,3.0,13500000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara,0,7.313886831633462,3.0,0.0,500.0,11
172,1820.0,Apartment,Residential,3.0,3.0,20000000.0,Dhaka,Kathalbagan,0,1,2,0,4,0,3,Dhaka,Ramna,0,7.507141079727608,6.0,1.0,606.6666666666666,10
173,7150.0,Building,Residential,8.0,7.0,32000000.0,Dhaka,Mirpur,0,1,2,1,0,0,3,Dhaka,Mirpur,0,8.875007486048396,15.0,1.1428571428571428,1021.4285714285714,7
174,2088.0,Residential Plot,Residential,0.0,0.0,55000000.0,Dhaka,Nikunja,0,0,0,0,0,0,0,Dhaka,Khilkhet,1,7.644440761556566,0.0,,,0
175,1340.0,Apartment,Residential,0.0,3.0,15200000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara,0,7.201170883281678,3.0,0.0,446.6666666666667,6
176,1340.0,Apartment,Residential,0.0,3.0,15200000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara,0,7.201170883281678,3.0,0.0,446.6666666666667,6
177,1352.0,Apartment,Residential,3.0,3.0,12500000.0,Dhaka,Badda,0,0,3,0,4,0,4,Dhaka,Badda,0,7.210079628170788,6.0,1.0,450.6666666666667,11
178,1224.0,Residential Plot,Residential,0.0,0.0,26500000.0,Dhaka,Hazaribag,0,0,0,0,0,0,0,Dhaka,Hazaribagh,1,7.110696122978827,0.0,,,0
179,500.0,Apartment,Residential,1.0,1.0,7000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,6.2166061010848646,2.0,1.0,500.0,9
180,1350.0,Apartment,Residential,3.0,3.0,12800000.0,Dhaka,Motijheel,0,0,2,0,2,0,3,Dhaka,Motijheel,0,7.208600337960199,6.0,1.0,450.0,7
181,1600.0,Apartment,Residential,3.0,3.0,9500000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.3783837129967145,6.0,1.0,533.3333333333334,10
182,850.0,Apartment,Residential,2.0,2.0,5200000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,6.7464121285733745,4.0,1.0,425.0,10
183,1088.0,Apartment,Residential,3.0,3.0,11500000.0,Dhaka,Malibagh,0,2,2,1,4,0,3,Dhaka,Ramna,0,6.9930151229329605,6.0,1.0,362.6666666666667,12
184,2500.0,Apartment,Residential,4.0,5.0,21500000.0,Dhaka,Keraniganj,0,1,1,1,4,0,3,Dhaka,Keraniganj,0,7.824445930877619,9.0,0.8,500.0,10
185,1620.0,Apartment,Residential,4.0,4.0,9500000.0,Dhaka,Bangshal,0,1,2,1,0,0,3,Dhaka,Old Dhaka,0,7.390798521735676,8.0,1.0,405.0,7
186,1840.0,Apartment,Residential,3.0,3.0,26500000.0,Dhaka,Dhanmondi,0,0,2,0,3,0,3,Dhaka,Dhanmondi,0,7.518064181233078,6.0,1.0,613.3333333333334,8
187,1365.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Turag,0,1,0,0,2,0,4,Dhaka,Turag,0,7.2196420401307355,6.0,1.0,455.0,7
188,1450.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Shyampur,0,1,0,0,1,0,3,Dhaka,,0,7.280008252884188,6.0,1.0,483.3333333333333,5
189,1880.0,Apartment,Residential,0.0,3.0,15000000.0,Chattogram,Khulshi,0,2,0,1,2,0,4,Chattogram,Chattogram City,0,7.53955882930103,3.0,0.0,626.6666666666666,9
190,1140.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.039660349862076,6.0,1.0,380.0,10
191,2024.0,Apartment,Residential,3.0,3.0,19000000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara,0,7.613324979540639,6.0,1.0,674.6666666666666,11
192,2750.0,Apartment,Residential,3.0,4.0,39000000.0,Dhaka,Baridhara,1,1,1,2,5,0,11,Dhaka,Gulshan,0,7.919719760924575,7.0,0.75,687.5,21
193,2004.0,Apartment,Residential,3.0,3.0,19000000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara,0,7.60339933974067,6.0,1.0,668.0,11
194,2400.0,Apartment,Residential,3.0,3.0,16000000.0,Dhaka,Mirpur,2,2,2,3,3,0,5,Dhaka,Mirpur,0,7.783640596221253,6.0,1.0,800.0,17
